Meter #,Service Delivery Point,Meter Type,Meter Size,Longitude,Latitude
3000026180,2002203,Water Commercial Inside,0.75,30.18937275,-97.47410532
3000018603,2002595,Water Residential Outside,0.75,30.16133121,-97.4413209
3000017485,2002756,Water Residential Outside,1,30.1761995,-97.42837586
74160115,2010550,Water Commercial Outside,4,30.15671025,-97.39390748
3000027294,2010681,Water Residential Outside,0.75,30.15852985,-97.38941718
3000018228,2010882,Water Commercial Inside,0.75,30.16744609,-97.38570264
3000021776,2014716,Water Residential Inside,0.75,30.22245737,-97.39242351
3000021691,2018920,Water Residential Inside,0.75,30.21836748,-97.39843141
3000022862,2018924,Water Residential Inside,0.75,30.21925705,-97.39845993
3000015034,2021554,Water Residential Inside,0.75,30.24502034,-97.37011883
3000015064,2021563,Water Residential Inside,0.75,30.17356528,-97.35231339
3000015112,2021570,Water Residential Inside,0.75,30.17420362,-97.35082686
3000026122,2023962,Water Residential Outside,0.75,30.15029617,-97.29744493
3000025716,2023966,Water Residential Outside,0.75,30.15060563,-97.29866172
3000025991,2023985,Water Residential Outside,0.75,30.1495881,-97.2969488
3000025608,2031998,Water Residential Inside,0.75,30.18025488,-97.38203088
3000021505,2032212,Water Residential Inside,0.75,30.18414636,-97.37937628
3000026252,2032242,Water Residential Inside,0.75,30.18722052,-97.3767098
3000026253,2032243,Water Residential Inside,0.75,30.18722052,-97.37670967
3000015270,2036363,Water Residential Inside,0.75,30.18507907,-97.34994754
3000015272,2036366,Water Residential Inside,0.75,30.18459169,-97.34989525
3000015061,2036376,Water Residential Inside,0.75,30.18597835,-97.35072704
3000011098,2036377,Water Residential Inside,1,30.18647004,-97.35072704
3000017097,2036378,Water Residential Inside,0.75,30.18642259,-97.35071516
3000020173,2040265,Water Commercial Outside,1.5,30.30212118,-97.327002
3000018188,2148850,Water Residential Outside,0.75,30.13550875,-97.38118245
3000027290,2154913,Water Residential Outside,0.75,30.15092265,-97.31669493
3000020230,2170359,Water Residential Outside,0.75,30.15826352,-97.40513089
3000024757,2031266,Water Residential Outside,0.75,30.21977355,-97.31659393
3000006717,2034268,Water Residential Outside,0.75,30.21486202,-97.32068753
3000023543,2179582,Water Residential Inside,0.75,30.15887921,-97.47029097
3000023492,2172567,Water Residential Inside,0.75,30.32886546,-97.3407094
3000024408,2078666,Water Residential Outside,0.75,30.2484944,-97.31446098
3000024407,2179801,Water Residential Outside,0.75,30.16093656,-97.34185065
3000023676,2179811,Water Commercial Outside,2,30.2912867,-97.32645065
3000020548,2179671,Water Residential Inside,0.75,30.15923828,-97.47159213
3000024065,2103769,Water Residential Outside,0.75,30.24687376,-97.46181859
3000020693,2150857,Water Residential Inside,0.75,30.29115084,-97.4185845
3000023235,2179677,Water Residential Inside,0.75,30.15936336,-97.471402
3000023268,2177642,Water Residential Inside,0.75,30.29386761,-97.42142218
3000023390,2177249,Water Residential Inside,0.75,30.29232076,-97.4214221
3000023389,2181108,Water Residential Inside,0.75,30.21440313,-97.44723249
3000023313,2180819,Water Residential Inside,0.75,30.14898391,-97.47128437
3000026348,2181794,Water Residential Outside,0.75,30.25551537,-97.43154867
3000026358,2180629,Water Residential Inside,0.75,30.15531121,-97.46689251
3000026357,2180630,Water Residential Inside,0.75,30.15531337,-97.46704699
3000026218,2150813,Water Residential Inside,0.75,30.29027097,-97.41803077
3000018830,2046128,Water Residential Outside,0.75,30.15024873,-97.38103986
3000023190,2054242,Water Residential Outside,0.75,30.16189838,-97.42460191
3000020486,2054652,Water Residential Outside,0.75,30.22112462,-97.43422692
3000017914,2060668,Water Residential Inside,0.75,30.32239939,-97.36290247
3000025018,2069776,Irrigation Commercial Inside,0.75,30.2302123,-97.40448447
3000024907,2069991,Water Residential Inside,0.75,30.31606493,-97.3694661
3000019018,2070043,Water Residential Inside,0.75,30.22495788,-97.41831595
3000023576,2070466,Water Residential Inside,0.75,30.31944038,-97.36364356
3000018668,2071609,Water Residential Outside,0.75,30.20092427,-97.33343769
3000018718,2071614,Water Commercial Outside,0.75,30.24558846,-97.37033353
3000015316,2071618,Water Commercial Outside,0.75,30.23871447,-97.33204265
3000017631,2079558,Water Residential Outside,0.75,30.26600013,-97.32812607
3000017804,2079603,Water Residential Outside,0.75,30.2455345,-97.37071718
3000023796,2080634,Irrigation Commercial Inside,1,30.24774745,-97.36727217
3000017868,2080640,Water Commercial Inside,0.75,30.24840382,-97.36741038
3000005208,2080655,Water Commercial Inside,0.75,30.25016033,-97.36493283
3000007946,2080657,Irrigation Commercial Inside,1,30.24998888,-97.3644801
3000007958,2087484,Water Residential Inside,1,30.25361619,-97.37898415
3000006653,2087498,Water Residential Inside,0.75,30.25424643,-97.3791937
3000006077,2087502,Water Residential Inside,0.75,30.25458124,-97.38031502
3000006032,2087505,Water Residential Inside,0.75,30.25415964,-97.38038156
3000022974,2088005,Water Residential Inside,0.75,30.26392878,-97.3738627
3000023552,2088013,Water Residential Inside,0.75,30.26488521,-97.37253183
3000023502,2088020,Water Residential Inside,0.75,30.26485458,-97.37438883
3000023501,2088027,Water Residential Inside,0.75,30.26475586,-97.3768094
3000026807,2029629,Water Commercial Inside,1,0,0
3000027686,2068605,Water Residential Inside,0.75,0,0
3000027719,2029625,Water Residential Inside,0.75,0,0
3000014391,2119792,Water Residential Outside,0.75,30.22897013,-97.42160747
3000019016,2120033,Water Residential Inside,0.75,30.23253813,-97.41678902
3000025205,2120044,Water Residential Inside,0.75,30.23182288,-97.41662637
3000024396,2120093,Water Residential Inside,0.75,30.23327243,-97.41565422
3000020049,2121202,Water Residential Inside,6,30.22697332,-97.41422394
3000017116,2121499,Irrigation Commercial Inside,4,30.22279918,-97.41212506
3000026335,2121505,Water Residential Inside,0.75,30.22584206,-97.40746109
3000026386,2121511,Water Residential Inside,0.75,30.2260189,-97.4077641
3000024424,2122778,Water Residential Inside,0.75,30.21883976,-97.4131232
3000024344,2122779,Water Residential Inside,0.75,30.21884192,-97.41355098
3000024419,2122780,Water Residential Inside,0.75,30.21884192,-97.41355098
3000024418,2122782,Water Residential Inside,0.75,30.21885809,-97.41402629
3000024703,2122784,Water Residential Inside,0.75,30.21819927,-97.41361634
3000024692,2122787,Water Residential Inside,0.75,30.21810762,-97.41304597
3000024922,2122789,Water Residential Inside,0.75,30.21822191,-97.41271919
3000024140,2122790,Water Residential Inside,0.75,30.21822407,-97.41237459
3000024595,2122798,Water Residential Inside,0.75,30.21703797,-97.41219635
3000014244,2123375,Water Residential Inside,0.75,30.24408211,-97.38185977
3000014283,2123437,Water Residential Inside,0.75,30.21604057,-97.40924944
3000017056,2123953,Water Commercial First Baptist,6,30.25123968,-97.37161686
3000008238,2132706,Water Commercial Inside,2,30.2688263,-97.41889227
3000007123,2132730,Water Residential Inside,0.75,30.19703926,-97.47712353
3000006959,2140462,Water Residential Inside,0.75,30.19346479,-97.4838848
3000014644,2144307,Water Residential Inside,0.75,30.17961331,-97.35934914
3000024547,2144474,Water Residential Inside,0.75,30.23051637,-97.40681348
3000021109,2144616,Water Commercial Inside,0.75,30.18521924,-97.47488958
3000018513,2154640,Water Residential Inside,0.75,30.32134245,-97.33604
3000019425,2154715,Water Residential Outside,0.75,30.23782382,-97.3364559
3000014260,2003046,Water Residential Outside,0.75,30.23836727,-97.3696681
3000026427,2003195,Water Residential Outside,0.75,30.17197483,-97.41775034
3000023363,2003318,Water Residential Outside,0.75,30.16733279,-97.42072411
3000014756,2004318,Water Residential Outside,0.75,30.1535353,-97.44366179
3000021464,2011094,Water Commercial Outside,0.75,30.14999425,-97.39577443
3000021465,2011099,Water Commercial Outside,0.75,30.14999943,-97.39441517
3000021375,2011101,Water Commercial Outside,0.75,30.15679491,-97.39888771
3000021468,2011263,Water Commercial Outside,0.75,30.14962548,-97.3883715
3000017542,2012226,Water Commercial Outside,1,30.14101764,-97.39534666
3000017574,2012228,Water Commercial Outside,1,30.14097127,-97.39636857
9196120342,2012550,Water Residential Outside,0.75,30.13176526,-97.37411686
3000021828,2014722,Water Residential Inside,0.75,30.22240777,-97.39381378
3000021824,2014725,Water Residential Inside,0.75,30.22240777,-97.39400391
3000021763,2014734,Water Residential Inside,0.75,30.2214718,-97.39326382
3000022595,2018961,Water Residential Inside,0.75,30.21748222,-97.39704588
3000022548,2018967,Water Residential Inside,0.75,30.21878801,-97.39704588
3000015933,2021579,Water Residential Inside,1,30.17461767,-97.34870698
3000015944,2021588,Water Residential Inside,1,30.17302614,-97.34888522
3000015945,2021592,Water Residential Inside,1,30.17414647,-97.34879016
3000027199,2021593,Water Residential Inside,0.75,30.17466472,-97.34913153
3000012604,2021596,Water Residential Inside,0.75,30.1739513,-97.3498299
3000015083,2021598,Water Residential Inside,0.75,30.17309084,-97.34982396
3000006021,2034132,Water Residential Outside,0.75,30.21512512,-97.3199508
3000006019,2034136,Water Residential Outside,0.75,30.21525235,-97.31917842
3000015053,2036383,Water Residential Inside,0.75,30.1853055,-97.35081022
3000015117,2036388,Water Residential Inside,0.75,30.18481381,-97.35085775
3000014497,2036389,Water Residential Inside,0.75,30.18411509,-97.35146377
3000012544,2036392,Water Residential Inside,0.75,30.18450974,-97.35186778
3000022825,2040303,Water Residential Outside,0.75,30.30845495,-97.35231339
3000022759,2040306,Water Residential Outside,0.75,30.30800423,-97.35252133
3000025670,2157433,Water Residential Inside,0.75,30.20225702,-97.38998161
3000027148,2155611,Water Residential Inside,0.75,30.28470169,-97.42355623
3000021428,2166561,Water Commercial Outside,0.75,30.14569734,-97.39771132
3000021381,2170366,Water Residential Outside,0.75,30.15802738,-97.40461518
3000005602,2154436,Water Residential Inside,0.75,30.29516201,-97.42849944
3000021526,2170526,Water Residential Outside,0.75,30.15796915,-97.40257135
3000021488,2169512,Water Residential Outside,0.75,30.15711301,-97.4034982
3000014103,2175607,Water Residential Inside,0.75,30.24566933,-97.37065436
3000015548,2176041,Water Residential Inside,0.75,30.21164769,-97.44766627
3000014801,2176039,Water Residential Inside,0.75,30.21141263,-97.44780411
3000015258,2176007,Water Residential Inside,0.75,30.24359473,-97.38070714
3000021311,2005644,Irrigation Commercial Inside,1,30.26484208,-97.38818732
3000020531,2179988,Water Residential Inside,0.75,30.20479204,-97.40431811
3000024538,2179916,Water Residential Outside,0.75,30.16091607,-97.34217861
3000024950,2180284,Water Residential Outside,0.75,30.15944099,-97.39086687
3000023311,2181106,Water Residential Inside,0.75,30.21370395,-97.44711967
3000025814,2150845,Water Residential Inside,0.75,30.29039174,-97.41791194
3000026701,2180626,Water Residential Inside,0.75,30.15517859,-97.46672615
3000026693,2174647,Water Residential Inside,0.75,30.25688551,-97.41024759
3000026684,2181609,Water Residential Outside,0.75,30.16318044,-97.31487212
3000026630,2176131,Water Residential Outside,0.75,30.27027981,-97.44094065
3000026627,2182447,Water Residential Outside,0.75,30.15345459,-97.4597433
3000020637,2046831,Water Residential Outside,0.75,30.22029952,-97.43432281
3000022565,2047392,Water Residential Outside,0.75,30.22009379,-97.43693618
3000025543,2047421,Water Residential Inside,0.75,30.30320592,-97.36626964
3000019091,2054889,Water Residential Inside,0.75,30.28818667,-97.42748941
3000026689,2055159,Water Residential Outside,0.75,30.15490039,-97.34116145
3000005762,2061198,Water Residential Inside,0.75,30.2100044,-97.36571115
3000025922,2061428,Water Residential Inside,0.75,30.18948488,-97.39663629
3000018516,2061488,Water Residential Inside,0.75,30.28768743,-97.43097699
3000014096,2070702,Water Residential Inside,0.75,30.22293181,-97.33795312
3000014248,2070799,Water Residential Inside,0.75,30.22011236,-97.33813471
3000017719,2079609,Water Residential Outside,0.75,30.24545799,-97.37078983
3000018965,2079613,Water Residential Outside,0.75,30.26546748,-97.32343244
3000017665,2079621,Water Residential Outside,0.75,30.24547739,-97.37086231
3000007976,2080664,Water Residential Inside,1,30.25173784,-97.36462507
3000023163,2087514,Water Residential Inside,0.75,30.25211739,-97.37915051
3000023396,2087532,Irrigation Commercial Inside,0.75,30.25176372,-97.38029125
3000023830,2087534,Water Commercial Inside,1,30.25160737,-97.38136069
3000022833,2087538,Water Residential Inside,0.75,30.25354503,-97.38036255
3000024062,2088035,Water Residential Inside,0.75,30.26478671,-97.37631078
3000024058,2088044,Water Residential Inside,0.75,30.26509547,-97.3743796
3000024061,2088046,Water Residential Inside,0.75,30.26479895,-97.37404094
3000022210,2088055,Water Residential Inside,0.75,30.26582223,-97.37331015
3000026210,2120369,Water Residential Inside,0.75,30.2317704,-97.40382498
3000020550,2120384,Water Residential Inside,0.75,30.23089161,-97.40119295
3000026372,2121535,Water Residential Inside,0.75,30.2260685,-97.41155469
3000026119,2121540,Water Residential Inside,0.75,30.22530939,-97.41105086
3000026545,2121545,Water Residential Inside,0.75,30.22442737,-97.41101996
3000026330,2121546,Water Residential Inside,0.75,30.22459558,-97.41097837
3000024925,2122817,Water Residential Inside,0.75,30.21752104,-97.41227478
3000024714,2122826,Water Residential Inside,0.75,30.21685466,-97.41282614
3000024713,2122828,Water Residential Inside,0.75,30.21643953,-97.41280237
3000020866,2124088,Water Commercial Inside,4,30.1684823,-97.45300161
3000015465,2124133,Water Residential Inside,0.75,30.19697456,-97.46868205
3000023298,2124152,Water Residential Inside,0.75,30.24832188,-97.36382774
3000014275,2128027,Water Residential Inside,0.75,30.24357209,-97.38077844
3000022038,2128014,Water Residential Inside,0.75,30.20553065,-97.42176194
3000014465,2124440,Water Residential Inside,0.75,30.19606882,-97.47272693
3000020051,2132967,Water Commercial Inside,3,30.30653778,-97.3289579
3000023808,2133072,Water Commercial Inside,1,30.23111589,-97.45449884
3000005906,2133224,Water Residential Inside,0.75,30.20069352,-97.47827616
3000011097,2137442,Water Commercial Inside,1,30.2110018,-97.45408294
3000006352,2140482,Water Residential Inside,0.75,30.19234554,-97.48585258
3000006354,2140486,Water Residential Inside,0.75,30.19230565,-97.48494236
3000006356,2140487,Water Residential Inside,0.75,30.19230658,-97.4849462
3000006349,2140491,Water Residential Inside,0.75,30.19300221,-97.48406304
3000006408,2140498,Water Residential Inside,0.75,30.19455276,-97.48436011
3000007099,2140507,Water Residential Inside,0.75,30.19322002,-97.48607122
3000026050,2145303,Water Commercial Outside,0.75,30.19022135,-97.48889931
3000026059,2145305,Water Commercial Outside,0.75,30.19013508,-97.48903002
3000026055,2145306,Water Commercial Outside,0.75,30.18827722,-97.48927956
3000014603,2145315,Water Residential Inside,0.75,30.18036163,-97.34932488
3000023090,2145793,Water Commercial Inside,0.75,30.3082353,-97.34758127
3000017651,2155115,Water Residential Inside,0.75,30.32452228,-97.33474478
3000026577,2155190,Water Residential Inside,0.75,30.3240446,-97.33375852
3000015738,2155192,Water Residential Inside,0.75,30.3238613,-97.33328321
3000022261,2155197,Water Residential Inside,0.75,30.32350223,-97.33276037
3000015675,2155292,Water Residential Inside,0.75,30.28740384,-97.4161533
3000026542,2155450,Water Residential Inside,0.75,30.28522972,-97.41644505
3000024817,2155568,Water Residential Inside,0.75,30.28620696,-97.42099551
